timestamp,location,latitude,longitude,traffic_volume,average_speed_kmph,weather_severity,precipitation_mm,accident_impact,event_flag,public_transport_density,hour,day_of_week,is_peak_hour,route_id_encoded,congestion_level,distance_km,base_eta_mins,temperature_celsius,visibility_km,toll_fee_inr,surge_pricing_active
2026-05-08 09:30:00,Cyber Hub Gurgaon,28.4959,77.0882,604.0,18.0,5,16.0,0,0,35.0,9,4,1,3,High,21.0,52,27.1,1.5,80,1
2026-05-08 09:40:00,MG Road Gurgaon,28.4794,77.0806,649.0,15.0,3,12.0,0,0,12.0,9,4,1,11,High,18.0,45,35.4,3.3,150,1
2026-05-08 09:50:00,Botanical Garden,28.5636,77.334,52.0,67.0,1,0.0,0,1,98.0,9,4,1,1,Low,6.3,16,32.9,9.6,120,1
2026-05-08 10:00:00,Connaught Place,28.6315,77.2167,664.0,26.0,0,0.0,0,0,78.0,10,4,1,2,Medium,31.1,78,24.0,9.6,120,1
2026-05-08 10:10:00,Karol Bagh,28.6519,77.1909,85.0,53.0,3,20.0,0,0,40.0,10,4,1,9,Low,26.7,67,32.8,1.4,150,1
2026-05-08 10:20:00,Pari Chowk,28.4671,77.503,614.0,18.0,3,20.0,0,0,63.0,10,4,1,12,High,30.5,76,35.5,4.1,100,1
2026-05-08 10:30:00,DND Flyway,28.5942,77.3053,540.0,22.0,5,15.0,0,0,51.0,10,4,1,4,High,5.0,12,23.8,3.2,200,1
2026-05-08 10:40:00,Dwarka Sector 21,28.5511,77.0565,825.0,5.0,5,10.0,1,0,52.0,10,4,1,5,Very High,17.5,44,35.3,3.4,80,1
2026-05-08 10:50:00,Karol Bagh,28.6519,77.1909,865.0,5.0,0,0.0,1,0,45.0,10,4,1,9,Very High,32.8,82,23.6,9.7,150,1
2026-05-08 11:00:00,Sector 18 Noida,28.5706,77.324,260.0,53.0,2,0.0,0,0,58.0,11,4,1,13,Low,20.5,51,25.2,9.7,100,1
2026-05-08 11:10:00,Pari Chowk,28.4671,77.503,524.0,9.0,5,12.0,1,0,25.0,11,4,1,12,Very High,24.2,60,31.5,2.3,100,1
2026-05-08 11:20:00,Sector 62 Noida,28.628,77.3649,431.0,30.0,3,12.0,0,0,15.0,11,4,1,14,Medium,7.1,18,38.2,4.3,120,1
2026-05-08 11:30:00,Lajpat Nagar,28.5677,77.243,116.0,51.0,3,12.0,0,0,16.0,11,4,1,10,Low,15.8,40,22.3,1.7,150,1
2026-05-08 11:40:00,IGI Airport T3,28.5562,77.1,66.0,54.0,5,20.0,0,1,22.0,11,4,1,7,Low,33.5,84,22.8,4.8,120,1
2026-05-08 11:50:00,Sector 62 Noida,28.628,77.3649,791.0,18.0,0,0.0,0,0,87.0,11,4,1,14,Very High,32.8,82,23.8,9.8,50,1
2026-05-08 12:00:00,Cyber Hub Gurgaon,28.4959,77.0882,847.0,14.0,0,0.0,0,1,83.0,12,4,0,3,Very High,17.5,44,30.0,9.4,120,0
2026-05-08 12:10:00,Connaught Place,28.6315,77.2167,282.0,52.0,0,0.0,0,0,58.0,12,4,0,2,Low,11.8,30,34.5,7.8,150,0
2026-05-08 12:20:00,Connaught Place,28.6315,77.2167,530.0,23.0,3,1.0,0,0,53.0,12,4,0,2,High,17.2,43,38.5,2.8,100,0
2026-05-08 12:30:00,Akshardham Route,28.6127,77.2773,879.0,12.0,0,0.0,0,1,86.0,12,4,0,0,Very High,16.7,42,29.1,8.7,100,0
2026-05-08 12:40:00,Sector 18 Noida,28.5706,77.324,201.0,45.0,3,13.0,0,0,44.0,12,4,0,13,Low,26.9,67,37.2,3.4,100,0
2026-05-08 12:50:00,Lajpat Nagar,28.5677,77.243,864.0,13.0,0,0.0,0,0,86.0,12,4,0,10,Very High,14.4,36,38.7,6.1,100,0
2026-05-08 13:00:00,Lajpat Nagar,28.5677,77.243,646.0,27.0,1,0.0,0,0,72.0,13,4,0,10,Medium,29.0,72,37.6,7.7,150,0
2026-05-08 13:10:00,Greater Noida West,28.59,77.43,116.0,63.0,1,0.0,0,0,93.0,13,4,0,6,Low,23.7,59,24.0,9.3,120,0
2026-05-08 13:20:00,Cyber Hub Gurgaon,28.4959,77.0882,598.0,19.0,3,3.0,0,0,95.0,13,4,0,3,High,10.9,27,39.0,4.1,50,0
2026-05-08 13:30:00,Connaught Place,28.6315,77.2167,698.0,9.0,1,0.0,1,0,70.0,13,4,0,2,Very High,12.1,30,33.1,8.2,100,0
2026-05-08 13:40:00,IGI Airport T3,28.5562,77.1,625.0,14.0,1,0.0,1,1,68.0,13,4,0,7,Very High,21.9,55,39.1,8.6,150,0
2026-05-08 13:50:00,DND Flyway,28.5942,77.3053,624.0,29.0,1,0.0,0,0,78.0,13,4,0,4,Medium,27.9,70,28.8,7.0,50,0
2026-05-08 14:00:00,Vaishali Ghaziabad,28.646,77.339,882.0,5.0,3,19.0,0,1,72.0,14,4,0,15,Very High,7.8,20,35.4,1.1,120,0
2026-05-08 14:10:00,Karol Bagh,28.6519,77.1909,322.0,49.0,2,0.0,0,0,100.0,14,4,0,9,Low,29.3,73,32.9,6.5,80,0
2026-05-08 14:20:00,Sector 62 Noida,28.628,77.3649,670.0,14.0,5,16.0,0,0,96.0,14,4,0,14,Very High,31.2,78,37.3,2.6,50,0
2026-05-08 14:30:00,Akshardham Route,28.6127,77.2773,139.0,61.0,2,0.0,0,0,31.0,14,4,0,0,Low,15.3,38,25.5,9.7,150,0
2026-05-08 14:40:00,India Gate,28.6129,77.2295,815.0,5.0,3,1.0,0,0,51.0,14,4,0,8,Very High,32.9,82,25.4,4.1,50,0
2026-05-08 14:50:00,Sector 18 Noida,28.5706,77.324,213.0,44.0,5,17.0,0,0,42.0,14,4,0,13,Low,6.0,15,25.1,3.6,120,0
2026-05-08 15:00:00,Greater Noida West,28.59,77.43,894.0,11.0,1,0.0,0,0,52.0,15,4,0,6,Very High,16.3,41,33.6,6.3,100,0
2026-05-08 15:10:00,Sector 62 Noida,28.628,77.3649,372.0,31.0,1,0.0,1,0,76.0,15,4,0,14,Medium,28.4,71,34.9,6.9,200,0
2026-05-08 15:20:00,Botanical Garden,28.5636,77.334,669.0,5.0,5,13.0,1,0,37.0,15,4,0,1,Very High,27.9,70,35.0,2.4,120,0
2026-05-08 15:30:00,Lajpat Nagar,28.5677,77.243,652.0,15.0,5,16.0,0,0,66.0,15,4,0,10,High,32.6,82,25.0,2.5,100,0
2026-05-08 15:40:00,Karol Bagh,28.6519,77.1909,647.0,27.0,1,0.0,0,1,58.0,15,4,0,9,Medium,20.4,51,32.7,6.9,200,0
2026-05-08 15:50:00,Sector 18 Noida,28.5706,77.324,899.0,5.0,5,13.0,0,0,85.0,15,4,0,13,Very High,10.0,25,24.6,4.3,100,0
2026-05-08 16:00:00,Lajpat Nagar,28.5677,77.243,522.0,36.0,1,0.0,0,0,40.0,16,4,0,10,Medium,8.9,22,34.3,9.3,200,0
2026-05-08 16:10:00,Pari Chowk,28.4671,77.503,267.0,53.0,0,0.0,0,0,82.0,16,4,0,12,Low,14.0,35,24.2,6.1,100,0
2026-05-08 16:20:00,MG Road Gurgaon,28.4794,77.0806,52.0,40.0,5,11.0,1,0,67.0,16,4,0,11,Low,14.8,37,23.7,3.7,80,0
2026-05-08 16:30:00,Greater Noida West,28.59,77.43,88.0,65.0,0,0.0,0,0,41.0,16,4,0,6,Low,15.3,38,32.0,9.6,120,0
2026-05-08 16:40:00,Greater Noida West,28.59,77.43,159.0,60.0,2,0.0,0,0,96.0,16,4,0,6,Low,10.3,26,34.3,9.5,50,0
2026-05-08 16:50:00,Dwarka Sector 21,28.5511,77.0565,684.0,13.0,3,5.0,0,0,83.0,16,4,0,5,Very High,7.5,19,26.7,3.3,80,0
2026-05-08 17:00:00,Sector 18 Noida,28.5706,77.324,617.0,29.0,0,0.0,0,0,85.0,17,4,1,13,Medium,17.5,44,27.8,6.5,120,1
2026-05-08 17:10:00,Karol Bagh,28.6519,77.1909,222.0,56.0,0,0.0,0,1,64.0,17,4,1,9,Low,30.4,76,36.6,8.6,200,1
2026-05-08 17:20:00,Akshardham Route,28.6127,77.2773,807.0,5.0,5,3.0,0,0,57.0,17,4,1,0,Very High,24.7,62,32.2,3.7,50,1
2026-05-08 17:30:00,Akshardham Route,28.6127,77.2773,866.0,13.0,2,0.0,0,0,13.0,17,4,1,0,Very High,25.3,63,37.4,7.2,200,1
2026-05-08 17:40:00,Akshardham Route,28.6127,77.2773,688.0,25.0,0,0.0,0,0,26.0,17,4,1,0,Medium,32.9,82,30.3,9.9,150,1
2026-05-08 17:50:00,Botanical Garden,28.5636,77.334,775.0,5.0,1,0.0,1,0,67.0,17,4,1,1,Very High,18.8,47,35.0,6.7,100,1
2026-05-08 18:00:00,Greater Noida West,28.59,77.43,830.0,5.0,0,0.0,1,0,80.0,18,4,1,6,Very High,24.7,62,33.2,8.8,120,1
2026-05-08 18:10:00,Akshardham Route,28.6127,77.2773,431.0,42.0,2,0.0,0,0,63.0,18,4,1,0,Low,14.5,36,30.2,6.9,150,1
2026-05-08 18:20:00,Karol Bagh,28.6519,77.1909,851.0,5.0,0,0.0,1,0,30.0,18,4,1,9,Very High,24.2,60,39.5,9.6,150,1
2026-05-08 18:30:00,Lajpat Nagar,28.5677,77.243,769.0,5.0,2,0.0,1,0,97.0,18,4,1,10,Very High,24.6,62,28.7,6.3,150,1
2026-05-08 18:40:00,Vaishali Ghaziabad,28.646,77.339,686.0,13.0,3,1.0,0,1,49.0,18,4,1,15,Very High,17.2,43,24.1,1.8,80,1
2026-05-08 18:50:00,India Gate,28.6129,77.2295,826.0,5.0,3,3.0,1,0,88.0,18,4,1,8,Very High,14.3,36,36.8,3.3,120,1
2026-05-08 19:00:00,IGI Airport T3,28.5562,77.1,189.0,58.0,2,0.0,0,0,71.0,19,4,1,7,Low,29.0,72,35.5,8.9,200,1
2026-05-08 19:10:00,Botanical Garden,28.5636,77.334,607.0,18.0,3,6.0,0,0,21.0,19,4,1,1,High,31.3,78,24.9,2.0,150,1
2026-05-08 19:20:00,MG Road Gurgaon,28.4794,77.0806,898.0,11.0,2,0.0,0,0,21.0,19,4,1,11,Very High,17.1,43,27.5,6.7,200,1
2026-05-08 19:30:00,Akshardham Route,28.6127,77.2773,547.0,22.0,3,11.0,0,0,27.0,19,4,1,0,High,9.2,23,27.0,3.2,80,1
2026-05-08 19:40:00,Sector 18 Noida,28.5706,77.324,497.0,25.0,5,10.0,0,1,42.0,19,4,1,13,Medium,8.4,21,29.0,3.1,200,1
2026-05-08 19:50:00,Dwarka Sector 21,28.5511,77.0565,661.0,26.0,2,0.0,0,0,32.0,19,4,1,5,Medium,34.3,86,32.9,7.5,150,1
2026-05-08 20:00:00,Sector 18 Noida,28.5706,77.324,411.0,43.0,0,0.0,0,0,76.0,20,4,1,13,Low,26.5,66,36.2,7.4,100,1
2026-05-08 20:10:00,Pari Chowk,28.4671,77.503,292.0,51.0,2,0.0,0,0,77.0,20,4,1,12,Low,30.8,77,28.4,8.7,80,1
2026-05-08 20:20:00,MG Road Gurgaon,28.4794,77.0806,875.0,5.0,3,10.0,0,0,26.0,20,4,1,11,Very High,20.4,51,23.3,1.5,80,1
2026-05-08 20:30:00,Greater Noida West,28.59,77.43,515.0,24.0,3,10.0,0,1,91.0,20,4,1,6,High,11.6,29,31.2,4.6,120,1
2026-05-08 20:40:00,Karol Bagh,28.6519,77.1909,53.0,40.0,3,17.0,1,1,16.0,20,4,1,9,Low,28.0,70,36.3,3.1,200,1
2026-05-08 20:50:00,Akshardham Route,28.6127,77.2773,105.0,51.0,3,17.0,0,0,86.0,20,4,1,0,Low,26.3,66,30.7,4.7,150,1
2026-05-08 21:00:00,IGI Airport T3,28.5562,77.1,71.0,54.0,5,15.0,0,1,57.0,21,4,0,7,Low,19.6,49,37.1,3.6,100,0
2026-05-08 21:10:00,Pari Chowk,28.4671,77.503,835.0,15.0,1,0.0,0,0,100.0,21,4,0,12,Very High,20.8,52,33.7,8.4,80,0
2026-05-08 21:20:00,India Gate,28.6129,77.2295,530.0,23.0,3,2.0,0,0,13.0,21,4,0,8,High,18.8,47,25.5,2.7,50,0
2026-05-08 21:30:00,Pari Chowk,28.4671,77.503,371.0,34.0,5,2.0,0,1,21.0,21,4,0,12,Medium,25.1,63,32.8,1.1,200,0
2026-05-08 21:40:00,Cyber Hub Gurgaon,28.4959,77.0882,166.0,47.0,5,4.0,0,0,100.0,21,4,0,3,Low,20.8,52,30.9,3.2,120,0
2026-05-08 21:50:00,Dwarka Sector 21,28.5511,77.0565,650.0,15.0,3,3.0,0,0,90.0,21,4,0,5,High,16.1,40,25.7,1.2,150,0
2026-05-08 22:00:00,Connaught Place,28.6315,77.2167,132.0,62.0,1,0.0,0,0,44.0,22,4,0,2,Low,29.9,75,35.4,6.1,120,0
2026-05-08 22:10:00,DND Flyway,28.5942,77.3053,743.0,21.0,1,0.0,0,0,62.0,22,4,0,4,Very High,25.8,64,30.8,6.8,100,0
2026-05-08 22:20:00,Karol Bagh,28.6519,77.1909,330.0,21.0,5,5.0,1,0,84.0,22,4,0,9,High,9.1,23,36.2,2.6,80,0
2026-05-08 22:30:00,DND Flyway,28.5942,77.3053,418.0,31.0,3,4.0,0,1,55.0,22,4,0,4,Medium,23.4,58,24.1,1.3,150,0
2026-05-08 22:40:00,Connaught Place,28.6315,77.2167,510.0,21.0,1,0.0,1,1,41.0,22,4,0,2,High,22.2,56,32.4,7.2,150,0
2026-05-08 22:50:00,Botanical Garden,28.5636,77.334,571.0,32.0,2,0.0,0,1,69.0,22,4,0,1,Medium,21.6,54,24.9,7.0,200,0
2026-05-08 23:00:00,IGI Airport T3,28.5562,77.1,486.0,11.0,5,10.0,1,0,30.0,23,4,0,7,Very High,19.3,48,32.4,4.1,150,0
2026-05-08 23:10:00,Sector 62 Noida,28.628,77.3649,846.0,14.0,2,0.0,0,1,11.0,23,4,0,14,Very High,21.8,54,39.8,8.1,50,0
2026-05-08 23:20:00,Botanical Garden,28.5636,77.334,140.0,46.0,1,0.0,1,0,36.0,23,4,0,1,Low,33.5,84,25.1,7.4,80,0
2026-05-08 23:30:00,Vaishali Ghaziabad,28.646,77.339,713.0,11.0,3,13.0,0,0,74.0,23,4,0,15,Very High,33.3,83,31.8,1.3,50,0
2026-05-08 23:40:00,Pari Chowk,28.4671,77.503,594.0,31.0,2,0.0,0,0,71.0,23,4,0,12,Medium,23.4,58,31.9,9.5,50,0
2026-05-08 23:50:00,Akshardham Route,28.6127,77.2773,827.0,5.0,3,11.0,0,1,66.0,23,4,0,0,Very High,12.7,32,29.8,2.5,150,0
2026-05-09 00:00:00,Pari Chowk,28.4671,77.503,433.0,42.0,1,0.0,0,0,83.0,0,5,0,12,Low,26.5,66,25.4,8.9,100,0
2026-05-09 00:10:00,India Gate,28.6129,77.2295,151.0,33.0,5,4.0,1,0,32.0,0,5,0,8,Medium,5.7,14,37.4,5.0,150,0
2026-05-09 00:20:00,Cyber Hub Gurgaon,28.4959,77.0882,231.0,55.0,1,0.0,0,0,67.0,0,5,0,3,Low,8.9,22,33.8,6.6,100,0
2026-05-09 00:30:00,India Gate,28.6129,77.2295,662.0,14.0,5,10.0,0,1,79.0,0,5,0,8,Very High,23.0,58,30.5,3.7,100,0
2026-05-09 00:40:00,Vaishali Ghaziabad,28.646,77.339,175.0,47.0,5,19.0,0,1,67.0,0,5,0,15,Low,25.7,64,35.9,1.0,100,0
2026-05-09 00:50:00,Lajpat Nagar,28.5677,77.243,634.0,28.0,0,0.0,0,0,27.0,0,5,0,10,Medium,6.5,16,39.1,6.8,100,0
2026-05-09 01:00:00,Vaishali Ghaziabad,28.646,77.339,155.0,60.0,2,0.0,0,0,67.0,1,5,0,15,Low,34.8,87,38.1,8.8,120,0
2026-05-09 01:10:00,Sector 18 Noida,28.5706,77.324,441.0,14.0,3,14.0,1,0,19.0,1,5,0,13,Very High,29.8,74,37.5,3.9,50,0
2026-05-09 01:20:00,India Gate,28.6129,77.2295,734.0,5.0,5,11.0,1,0,78.0,1,5,0,8,Very High,18.1,45,23.8,5.0,150,0
2026-05-09 01:30:00,Akshardham Route,28.6127,77.2773,851.0,14.0,2,0.0,0,0,41.0,1,5,0,0,Very High,26.7,67,33.8,8.7,50,0
2026-05-09 01:40:00,Lajpat Nagar,28.5677,77.243,249.0,42.0,5,1.0,0,0,28.0,1,5,0,10,Low,29.5,74,37.8,1.2,80,0
2026-05-09 01:50:00,Karol Bagh,28.6519,77.1909,680.0,5.0,5,16.0,1,0,91.0,1,5,0,9,Very High,12.6,32,39.7,2.1,80,0
2026-05-09 02:00:00,Lajpat Nagar,28.5677,77.243,686.0,25.0,0,0.0,0,0,92.0,2,5,0,10,Medium,28.8,72,31.1,8.8,50,0
2026-05-09 02:10:00,Akshardham Route,28.6127,77.2773,68.0,66.0,0,0.0,0,0,43.0,2,5,0,0,Low,6.2,16,27.5,9.1,120,0
2026-05-09 02:20:00,Greater Noida West,28.59,77.43,292.0,51.0,2,0.0,0,1,56.0,2,5,0,6,Low,23.7,59,38.3,6.5,50,0
2026-05-09 02:30:00,Karol Bagh,28.6519,77.1909,893.0,11.0,0,0.0,0,0,20.0,2,5,0,9,Very High,8.6,22,31.0,6.6,200,0
2026-05-09 02:40:00,DND Flyway,28.5942,77.3053,698.0,9.0,1,0.0,1,0,61.0,2,5,0,4,Very High,26.7,67,23.7,7.1,80,0
2026-05-09 02:50:00,Greater Noida West,28.59,77.43,591.0,19.0,5,2.0,0,0,47.0,2,5,0,6,High,33.3,83,32.5,1.7,120,0
2026-05-09 03:00:00,IGI Airport T3,28.5562,77.1,282.0,40.0,5,15.0,0,0,58.0,3,5,0,7,Low,23.6,59,32.0,1.1,50,0
2026-05-09 03:10:00,Botanical Garden,28.5636,77.334,681.0,25.0,2,0.0,0,0,97.0,3,5,0,1,Medium,12.2,30,32.2,9.9,200,0
2026-05-09 03:20:00,Karol Bagh,28.6519,77.1909,776.0,19.0,0,0.0,0,0,11.0,3,5,0,9,Very High,18.1,45,31.6,7.8,120,0
2026-05-09 03:30:00,Greater Noida West,28.59,77.43,333.0,48.0,0,0.0,0,0,61.0,3,5,0,6,Low,29.0,72,34.9,8.1,80,0
2026-05-09 03:40:00,Pari Chowk,28.4671,77.503,220.0,56.0,1,0.0,0,0,49.0,3,5,0,12,Low,33.7,84,26.5,7.6,80,0
2026-05-09 03:50:00,Connaught Place,28.6315,77.2167,270.0,52.0,0,0.0,0,1,35.0,3,5,0,2,Low,34.1,85,32.0,9.6,100,0
2026-05-09 04:00:00,Greater Noida West,28.59,77.43,184.0,46.0,3,12.0,0,0,97.0,4,5,0,6,Low,23.1,58,31.8,5.0,120,0
2026-05-09 04:10:00,Connaught Place,28.6315,77.2167,895.0,5.0,3,20.0,0,0,27.0,4,5,0,2,Very High,6.0,15,36.3,2.5,50,0
2026-05-09 04:20:00,Sector 62 Noida,28.628,77.3649,155.0,45.0,1,0.0,1,1,60.0,4,5,0,14,Low,23.3,58,32.8,9.7,200,0
2026-05-09 04:30:00,MG Road Gurgaon,28.4794,77.0806,462.0,40.0,0,0.0,0,0,58.0,4,5,0,11,Low,32.6,82,34.7,8.6,120,0
2026-05-09 04:40:00,Vaishali Ghaziabad,28.646,77.339,377.0,45.0,1,0.0,0,0,95.0,4,5,0,15,Low,10.5,26,32.8,6.2,80,0
2026-05-09 04:50:00,MG Road Gurgaon,28.4794,77.0806,88.0,65.0,2,0.0,0,0,75.0,4,5,0,11,Low,5.2,13,23.7,6.8,150,0
2026-05-09 05:00:00,Akshardham Route,28.6127,77.2773,336.0,48.0,0,0.0,0,0,15.0,5,5,0,0,Low,15.0,38,32.5,9.6,150,0
2026-05-09 05:10:00,IGI Airport T3,28.5562,77.1,242.0,42.0,3,20.0,0,0,74.0,5,5,0,7,Low,13.8,34,38.0,1.3,120,0
2026-05-09 05:20:00,Greater Noida West,28.59,77.43,522.0,21.0,0,0.0,1,0,53.0,5,5,0,6,High,27.3,68,25.0,9.9,50,0
2026-05-09 05:30:00,Sector 62 Noida,28.628,77.3649,565.0,18.0,1,0.0,1,0,45.0,5,5,0,14,High,22.9,57,36.0,7.2,80,0
2026-05-09 05:40:00,DND Flyway,28.5942,77.3053,63.0,39.0,3,19.0,1,1,86.0,5,5,0,4,Medium,33.3,83,25.4,4.8,150,0
2026-05-09 05:50:00,MG Road Gurgaon,28.4794,77.0806,459.0,28.0,5,18.0,0,0,62.0,5,5,0,11,Medium,22.2,56,28.5,3.2,100,0
2026-05-09 06:00:00,Connaught Place,28.6315,77.2167,699.0,24.0,1,0.0,0,1,84.0,6,5,0,2,High,10.0,25,38.2,8.4,200,0
2026-05-09 06:10:00,Pari Chowk,28.4671,77.503,176.0,59.0,0,0.0,0,1,29.0,6,5,0,12,Low,16.1,40,31.6,8.0,120,0
2026-05-09 06:20:00,IGI Airport T3,28.5562,77.1,569.0,33.0,1,0.0,0,0,78.0,6,5,0,7,Medium,19.5,49,39.0,6.5,120,0
2026-05-09 06:30:00,Sector 62 Noida,28.628,77.3649,469.0,39.0,2,0.0,0,1,33.0,6,5,0,14,Medium,13.0,32,23.9,9.3,80,0
2026-05-09 06:40:00,Cyber Hub Gurgaon,28.4959,77.0882,97.0,64.0,0,0.0,0,0,78.0,6,5,0,3,Low,18.0,45,26.1,9.0,200,0
2026-05-09 06:50:00,Karol Bagh,28.6519,77.1909,422.0,42.0,2,0.0,0,0,75.0,6,5,0,9,Low,8.7,22,22.9,7.1,150,0
2026-05-09 07:00:00,Connaught Place,28.6315,77.2167,823.0,16.0,0,0.0,0,0,38.0,7,5,0,2,Very High,28.8,72,27.8,6.8,200,0
2026-05-09 07:10:00,Karol Bagh,28.6519,77.1909,111.0,63.0,1,0.0,0,0,13.0,7,5,0,9,Low,19.0,48,24.0,8.0,80,0
2026-05-09 07:20:00,Botanical Garden,28.5636,77.334,292.0,39.0,5,6.0,0,1,59.0,7,5,0,1,Medium,7.8,20,22.4,3.4,80,0
2026-05-09 07:30:00,Cyber Hub Gurgaon,28.4959,77.0882,348.0,32.0,1,0.0,1,0,16.0,7,5,0,3,Medium,27.7,69,31.4,8.5,100,0
2026-05-09 07:40:00,Sector 62 Noida,28.628,77.3649,384.0,45.0,1,0.0,0,0,54.0,7,5,0,14,Low,13.1,33,30.3,10.0,150,0
2026-05-09 07:50:00,DND Flyway,28.5942,77.3053,312.0,50.0,2,0.0,0,1,50.0,7,5,0,4,Low,28.3,71,31.8,8.0,80,0
2026-05-09 08:00:00,Sector 62 Noida,28.628,77.3649,57.0,67.0,1,0.0,0,0,61.0,8,5,1,14,Low,5.6,14,24.0,9.2,150,1
2026-05-09 08:10:00,Vaishali Ghaziabad,28.646,77.339,245.0,39.0,1,0.0,1,1,57.0,8,5,1,15,Medium,30.8,77,37.5,7.8,200,1
2026-05-09 08:20:00,Greater Noida West,28.59,77.43,569.0,33.0,1,0.0,0,1,84.0,8,5,1,6,Medium,26.6,66,24.8,8.2,200,1
2026-05-09 08:30:00,MG Road Gurgaon,28.4794,77.0806,172.0,32.0,3,1.0,1,1,12.0,8,5,1,11,Medium,22.8,57,39.2,2.1,50,1
2026-05-09 08:40:00,IGI Airport T3,28.5562,77.1,596.0,19.0,3,20.0,0,0,86.0,8,5,1,7,High,24.5,61,37.9,4.7,50,1
2026-05-09 08:50:00,Greater Noida West,28.59,77.43,138.0,49.0,3,20.0,0,0,14.0,8,5,1,6,Low,10.7,27,26.1,3.0,120,1
2026-05-09 09:00:00,Lajpat Nagar,28.5677,77.243,773.0,7.0,5,10.0,0,0,26.0,9,5,1,10,Very High,14.3,36,23.9,4.7,50,1
2026-05-09 09:10:00,Cyber Hub Gurgaon,28.4959,77.0882,175.0,47.0,5,17.0,0,0,98.0,9,5,1,3,Low,19.3,48,32.2,1.7,200,1
2026-05-09 09:20:00,MG Road Gurgaon,28.4794,77.0806,93.0,52.0,3,14.0,0,0,79.0,9,5,1,11,Low,23.6,59,39.8,2.6,200,1
2026-05-09 09:30:00,Botanical Garden,28.5636,77.334,166.0,47.0,5,6.0,0,0,86.0,9,5,1,1,Low,5.3,13,33.4,1.2,200,1
2026-05-09 09:40:00,Sector 62 Noida,28.628,77.3649,271.0,52.0,0,0.0,0,0,74.0,9,5,1,14,Low,16.4,41,33.5,9.5,100,1
2026-05-09 09:50:00,IGI Airport T3,28.5562,77.1,586.0,31.0,2,0.0,0,0,89.0,9,5,1,7,Medium,22.9,57,33.1,8.0,120,1
2026-05-09 10:00:00,Akshardham Route,28.6127,77.2773,361.0,46.0,1,0.0,0,0,41.0,10,5,1,0,Low,34.2,86,37.7,9.2,50,1
2026-05-09 10:10:00,Akshardham Route,28.6127,77.2773,380.0,33.0,5,6.0,0,0,77.0,10,5,1,0,Medium,22.5,56,24.5,3.1,100,1
2026-05-09 10:20:00,Dwarka Sector 21,28.5511,77.0565,67.0,66.0,0,0.0,0,0,51.0,10,5,1,5,Low,27.0,68,35.4,6.7,120,1
2026-05-09 10:30:00,Dwarka Sector 21,28.5511,77.0565,151.0,48.0,5,4.0,0,1,87.0,10,5,1,5,Low,8.1,20,35.8,3.5,120,1
2026-05-09 10:40:00,DND Flyway,28.5942,77.3053,872.0,5.0,5,1.0,0,1,25.0,10,5,1,4,Very High,24.7,62,28.5,4.4,200,1
2026-05-09 10:50:00,Sector 62 Noida,28.628,77.3649,362.0,34.0,3,3.0,0,1,62.0,10,5,1,14,Medium,32.0,80,22.9,3.7,200,1
2026-05-09 11:00:00,Dwarka Sector 21,28.5511,77.0565,800.0,17.0,2,0.0,0,0,63.0,11,5,1,5,Very High,6.8,17,30.6,6.4,80,1
2026-05-09 11:10:00,Akshardham Route,28.6127,77.2773,411.0,31.0,3,7.0,0,0,76.0,11,5,1,0,Medium,22.2,56,22.7,3.7,150,1
2026-05-09 11:20:00,IGI Airport T3,28.5562,77.1,863.0,13.0,1,0.0,0,1,56.0,11,5,1,7,Very High,22.0,55,36.0,8.0,50,1
2026-05-09 11:30:00,DND Flyway,28.5942,77.3053,404.0,32.0,5,12.0,0,0,96.0,11,5,1,4,Medium,15.9,40,29.4,2.4,150,1
2026-05-09 11:40:00,Lajpat Nagar,28.5677,77.243,733.0,10.0,3,3.0,0,0,83.0,11,5,1,10,Very High,14.3,36,29.0,2.1,200,1
2026-05-09 11:50:00,Sector 18 Noida,28.5706,77.324,99.0,52.0,5,6.0,0,1,71.0,11,5,1,13,Low,8.5,21,39.5,1.4,150,1
2026-05-09 12:00:00,IGI Airport T3,28.5562,77.1,486.0,38.0,0,0.0,0,1,23.0,12,5,0,7,Medium,11.5,29,37.5,7.1,80,0
2026-05-09 12:10:00,India Gate,28.6129,77.2295,779.0,5.0,3,12.0,1,0,88.0,12,5,0,8,Very High,9.1,23,35.1,1.3,80,0
2026-05-09 12:20:00,Akshardham Route,28.6127,77.2773,834.0,5.0,0,0.0,1,1,64.0,12,5,0,0,Very High,22.7,57,35.2,9.7,80,0
2026-05-09 12:30:00,Greater Noida West,28.59,77.43,471.0,27.0,3,7.0,0,0,13.0,12,5,0,6,Medium,31.4,78,24.6,3.4,50,0
2026-05-09 12:40:00,Vaishali Ghaziabad,28.646,77.339,869.0,5.0,5,16.0,0,0,57.0,12,5,0,15,Very High,24.1,60,25.3,2.8,120,0
2026-05-09 12:50:00,DND Flyway,28.5942,77.3053,217.0,56.0,2,0.0,0,0,59.0,12,5,0,4,Low,19.8,50,34.9,7.9,200,0
2026-05-09 13:00:00,Botanical Garden,28.5636,77.334,899.0,11.0,0,0.0,0,0,42.0,13,5,0,1,Very High,26.0,65,39.5,9.0,200,0
2026-05-09 13:10:00,India Gate,28.6129,77.2295,806.0,5.0,3,6.0,0,0,36.0,13,5,0,8,Very High,20.7,52,39.4,2.9,120,0
