Timestamp,Location,Latitude,Longitude,Traffic Volume,Avg Speed (km/h),Weather,Rain(mm),Accident,Event,Public Transport Density,Congestion Level
2026-05-08 07:00,Karol Bagh,28.6519,77.1909,100,64,Fog,0,No,Yes,10,Low
2026-05-08 07:10,Lajpat Nagar,28.5677,77.243,81,65,Fog,0,No,No,61,Low
2026-05-08 07:20,Dwarka Sector 21,28.5511,77.0565,427,30,Rain,1,No,No,16,Medium
2026-05-08 07:30,Greater Noida West,28.59,77.43,578,5,Heavy Rain,4,Yes,No,46,Very High
2026-05-08 07:40,Greater Noida West,28.59,77.43,576,32,Fog,0,No,No,37,Medium
2026-05-08 07:50,Pari Chowk,28.4671,77.503,450,13,Rain,12,Yes,Yes,91,Very High
2026-05-08 08:00,DND Flyway,28.5942,77.3053,466,39,Fog,0,No,No,10,Medium
2026-05-08 08:10,Akshardham Route,28.6127,77.2773,438,41,Clear,0,No,No,22,Low
2026-05-08 08:20,MG Road Gurgaon,28.4794,77.0806,219,44,Rain,16,No,No,15,Low
2026-05-08 08:30,Karol Bagh,28.6519,77.1909,177,47,Heavy Rain,11,No,No,64,Low
2026-05-08 08:40,Sector 18 Noida,28.5706,77.324,137,49,Rain,18,No,Yes,53,Low
2026-05-08 08:50,MG Road Gurgaon,28.4794,77.0806,867,13,Fog,0,No,Yes,62,Very High
2026-05-08 09:00,Connaught Place,28.6315,77.2167,826,5,Heavy Rain,5,No,No,75,Very High
2026-05-08 09:10,MG Road Gurgaon,28.4794,77.0806,654,27,Cloudy,0,No,No,17,Medium
2026-05-08 09:20,Sector 18 Noida,28.5706,77.324,499,22,Clear,0,Yes,No,22,High
2026-05-08 09:30,Cyber Hub Gurgaon,28.4959,77.0882,604,18,Heavy Rain,16,No,No,35,High
2026-05-08 09:40,MG Road Gurgaon,28.4794,77.0806,649,15,Rain,12,No,No,12,High
2026-05-08 09:50,Botanical Garden,28.5636,77.334,52,67,Cloudy,0,No,Yes,98,Low
2026-05-08 10:00,Connaught Place,28.6315,77.2167,664,26,Clear,0,No,No,78,Medium
2026-05-08 10:10,Karol Bagh,28.6519,77.1909,85,53,Rain,20,No,No,40,Low
2026-05-08 10:20,Pari Chowk,28.4671,77.503,614,18,Rain,20,No,No,63,High
2026-05-08 10:30,DND Flyway,28.5942,77.3053,540,22,Heavy Rain,15,No,No,51,High
2026-05-08 10:40,Dwarka Sector 21,28.5511,77.0565,825,5,Heavy Rain,10,Yes,No,52,Very High
2026-05-08 10:50,Karol Bagh,28.6519,77.1909,865,5,Clear,0,Yes,No,45,Very High
2026-05-08 11:00,Sector 18 Noida,28.5706,77.324,260,53,Fog,0,No,No,58,Low
2026-05-08 11:10,Pari Chowk,28.4671,77.503,524,9,Heavy Rain,12,Yes,No,25,Very High
2026-05-08 11:20,Sector 62 Noida,28.628,77.3649,431,30,Rain,12,No,No,15,Medium
2026-05-08 11:30,Lajpat Nagar,28.5677,77.243,116,51,Rain,12,No,No,16,Low
2026-05-08 11:40,IGI Airport T3,28.5562,77.1,66,54,Heavy Rain,20,No,Yes,22,Low
2026-05-08 11:50,Sector 62 Noida,28.628,77.3649,791,18,Clear,0,No,No,87,Very High
2026-05-08 12:00,Cyber Hub Gurgaon,28.4959,77.0882,847,14,Clear,0,No,Yes,83,Very High
2026-05-08 12:10,Connaught Place,28.6315,77.2167,282,52,Clear,0,No,No,58,Low
2026-05-08 12:20,Connaught Place,28.6315,77.2167,530,23,Rain,1,No,No,53,High
2026-05-08 12:30,Akshardham Route,28.6127,77.2773,879,12,Clear,0,No,Yes,86,Very High
2026-05-08 12:40,Sector 18 Noida,28.5706,77.324,201,45,Rain,13,No,No,44,Low
2026-05-08 12:50,Lajpat Nagar,28.5677,77.243,864,13,Clear,0,No,No,86,Very High
2026-05-08 13:00,Lajpat Nagar,28.5677,77.243,646,27,Cloudy,0,No,No,72,Medium
2026-05-08 13:10,Greater Noida West,28.59,77.43,116,63,Cloudy,0,No,No,93,Low
2026-05-08 13:20,Cyber Hub Gurgaon,28.4959,77.0882,598,19,Rain,3,No,No,95,High
2026-05-08 13:30,Connaught Place,28.6315,77.2167,698,9,Cloudy,0,Yes,No,70,Very High
2026-05-08 13:40,IGI Airport T3,28.5562,77.1,625,14,Cloudy,0,Yes,Yes,68,Very High
2026-05-08 13:50,DND Flyway,28.5942,77.3053,624,29,Cloudy,0,No,No,78,Medium
2026-05-08 14:00,Vaishali Ghaziabad,28.646,77.339,882,5,Rain,19,No,Yes,72,Very High
2026-05-08 14:10,Karol Bagh,28.6519,77.1909,322,49,Fog,0,No,No,100,Low
2026-05-08 14:20,Sector 62 Noida,28.628,77.3649,670,14,Heavy Rain,16,No,No,96,Very High
2026-05-08 14:30,Akshardham Route,28.6127,77.2773,139,61,Fog,0,No,No,31,Low
2026-05-08 14:40,India Gate,28.6129,77.2295,815,5,Rain,1,No,No,51,Very High
2026-05-08 14:50,Sector 18 Noida,28.5706,77.324,213,44,Heavy Rain,17,No,No,42,Low
2026-05-08 15:00,Greater Noida West,28.59,77.43,894,11,Cloudy,0,No,No,52,Very High
2026-05-08 15:10,Sector 62 Noida,28.628,77.3649,372,31,Cloudy,0,Yes,No,76,Medium
2026-05-08 15:20,Botanical Garden,28.5636,77.334,669,5,Heavy Rain,13,Yes,No,37,Very High
2026-05-08 15:30,Lajpat Nagar,28.5677,77.243,652,15,Heavy Rain,16,No,No,66,High
2026-05-08 15:40,Karol Bagh,28.6519,77.1909,647,27,Cloudy,0,No,Yes,58,Medium
2026-05-08 15:50,Sector 18 Noida,28.5706,77.324,899,5,Heavy Rain,13,No,No,85,Very High
2026-05-08 16:00,Lajpat Nagar,28.5677,77.243,522,36,Cloudy,0,No,No,40,Medium
2026-05-08 16:10,Pari Chowk,28.4671,77.503,267,53,Clear,0,No,No,82,Low
2026-05-08 16:20,MG Road Gurgaon,28.4794,77.0806,52,40,Heavy Rain,11,Yes,No,67,Low
2026-05-08 16:30,Greater Noida West,28.59,77.43,88,65,Clear,0,No,No,41,Low
2026-05-08 16:40,Greater Noida West,28.59,77.43,159,60,Fog,0,No,No,96,Low
2026-05-08 16:50,Dwarka Sector 21,28.5511,77.0565,684,13,Rain,5,No,No,83,Very High
2026-05-08 17:00,Sector 18 Noida,28.5706,77.324,617,29,Clear,0,No,No,85,Medium
2026-05-08 17:10,Karol Bagh,28.6519,77.1909,222,56,Clear,0,No,Yes,64,Low
2026-05-08 17:20,Akshardham Route,28.6127,77.2773,807,5,Heavy Rain,3,No,No,57,Very High
2026-05-08 17:30,Akshardham Route,28.6127,77.2773,866,13,Fog,0,No,No,13,Very High
2026-05-08 17:40,Akshardham Route,28.6127,77.2773,688,25,Clear,0,No,No,26,Medium
2026-05-08 17:50,Botanical Garden,28.5636,77.334,775,5,Cloudy,0,Yes,No,67,Very High
2026-05-08 18:00,Greater Noida West,28.59,77.43,830,5,Clear,0,Yes,No,80,Very High
2026-05-08 18:10,Akshardham Route,28.6127,77.2773,431,42,Fog,0,No,No,63,Low
2026-05-08 18:20,Karol Bagh,28.6519,77.1909,851,5,Clear,0,Yes,No,30,Very High
2026-05-08 18:30,Lajpat Nagar,28.5677,77.243,769,5,Fog,0,Yes,No,97,Very High
2026-05-08 18:40,Vaishali Ghaziabad,28.646,77.339,686,13,Rain,1,No,Yes,49,Very High
2026-05-08 18:50,India Gate,28.6129,77.2295,826,5,Rain,3,Yes,No,88,Very High
2026-05-08 19:00,IGI Airport T3,28.5562,77.1,189,58,Fog,0,No,No,71,Low
2026-05-08 19:10,Botanical Garden,28.5636,77.334,607,18,Rain,6,No,No,21,High
2026-05-08 19:20,MG Road Gurgaon,28.4794,77.0806,898,11,Fog,0,No,No,21,Very High
2026-05-08 19:30,Akshardham Route,28.6127,77.2773,547,22,Rain,11,No,No,27,High
2026-05-08 19:40,Sector 18 Noida,28.5706,77.324,497,25,Heavy Rain,10,No,Yes,42,Medium
2026-05-08 19:50,Dwarka Sector 21,28.5511,77.0565,661,26,Fog,0,No,No,32,Medium
2026-05-08 20:00,Sector 18 Noida,28.5706,77.324,411,43,Clear,0,No,No,76,Low
2026-05-08 20:10,Pari Chowk,28.4671,77.503,292,51,Fog,0,No,No,77,Low
2026-05-08 20:20,MG Road Gurgaon,28.4794,77.0806,875,5,Rain,10,No,No,26,Very High
2026-05-08 20:30,Greater Noida West,28.59,77.43,515,24,Rain,10,No,Yes,91,High
2026-05-08 20:40,Karol Bagh,28.6519,77.1909,53,40,Rain,17,Yes,Yes,16,Low
2026-05-08 20:50,Akshardham Route,28.6127,77.2773,105,51,Rain,17,No,No,86,Low
2026-05-08 21:00,IGI Airport T3,28.5562,77.1,71,54,Heavy Rain,15,No,Yes,57,Low
2026-05-08 21:10,Pari Chowk,28.4671,77.503,835,15,Cloudy,0,No,No,100,Very High
2026-05-08 21:20,India Gate,28.6129,77.2295,530,23,Rain,2,No,No,13,High
2026-05-08 21:30,Pari Chowk,28.4671,77.503,371,34,Heavy Rain,2,No,Yes,21,Medium
2026-05-08 21:40,Cyber Hub Gurgaon,28.4959,77.0882,166,47,Heavy Rain,4,No,No,100,Low
2026-05-08 21:50,Dwarka Sector 21,28.5511,77.0565,650,15,Rain,3,No,No,90,High
2026-05-08 22:00,Connaught Place,28.6315,77.2167,132,62,Cloudy,0,No,No,44,Low
2026-05-08 22:10,DND Flyway,28.5942,77.3053,743,21,Cloudy,0,No,No,62,Very High
2026-05-08 22:20,Karol Bagh,28.6519,77.1909,330,21,Heavy Rain,5,Yes,No,84,High
2026-05-08 22:30,DND Flyway,28.5942,77.3053,418,31,Rain,4,No,Yes,55,Medium
2026-05-08 22:40,Connaught Place,28.6315,77.2167,510,21,Cloudy,0,Yes,Yes,41,High
2026-05-08 22:50,Botanical Garden,28.5636,77.334,571,32,Fog,0,No,Yes,69,Medium
2026-05-08 23:00,IGI Airport T3,28.5562,77.1,486,11,Heavy Rain,10,Yes,No,30,Very High
2026-05-08 23:10,Sector 62 Noida,28.628,77.3649,846,14,Fog,0,No,Yes,11,Very High
2026-05-08 23:20,Botanical Garden,28.5636,77.334,140,46,Cloudy,0,Yes,No,36,Low
2026-05-08 23:30,Vaishali Ghaziabad,28.646,77.339,713,11,Rain,13,No,No,74,Very High
2026-05-08 23:40,Pari Chowk,28.4671,77.503,594,31,Fog,0,No,No,71,Medium
2026-05-08 23:50,Akshardham Route,28.6127,77.2773,827,5,Rain,11,No,Yes,66,Very High
2026-05-09 00:00,Pari Chowk,28.4671,77.503,433,42,Cloudy,0,No,No,83,Low
2026-05-09 00:10,India Gate,28.6129,77.2295,151,33,Heavy Rain,4,Yes,No,32,Medium
2026-05-09 00:20,Cyber Hub Gurgaon,28.4959,77.0882,231,55,Cloudy,0,No,No,67,Low
2026-05-09 00:30,India Gate,28.6129,77.2295,662,14,Heavy Rain,10,No,Yes,79,Very High
2026-05-09 00:40,Vaishali Ghaziabad,28.646,77.339,175,47,Heavy Rain,19,No,Yes,67,Low
2026-05-09 00:50,Lajpat Nagar,28.5677,77.243,634,28,Clear,0,No,No,27,Medium
2026-05-09 01:00,Vaishali Ghaziabad,28.646,77.339,155,60,Fog,0,No,No,67,Low
2026-05-09 01:10,Sector 18 Noida,28.5706,77.324,441,14,Rain,14,Yes,No,19,Very High
2026-05-09 01:20,India Gate,28.6129,77.2295,734,5,Heavy Rain,11,Yes,No,78,Very High
2026-05-09 01:30,Akshardham Route,28.6127,77.2773,851,14,Fog,0,No,No,41,Very High
2026-05-09 01:40,Lajpat Nagar,28.5677,77.243,249,42,Heavy Rain,1,No,No,28,Low
2026-05-09 01:50,Karol Bagh,28.6519,77.1909,680,5,Heavy Rain,16,Yes,No,91,Very High
2026-05-09 02:00,Lajpat Nagar,28.5677,77.243,686,25,Clear,0,No,No,92,Medium
2026-05-09 02:10,Akshardham Route,28.6127,77.2773,68,66,Clear,0,No,No,43,Low
2026-05-09 02:20,Greater Noida West,28.59,77.43,292,51,Fog,0,No,Yes,56,Low
2026-05-09 02:30,Karol Bagh,28.6519,77.1909,893,11,Clear,0,No,No,20,Very High
2026-05-09 02:40,DND Flyway,28.5942,77.3053,698,9,Cloudy,0,Yes,No,61,Very High
2026-05-09 02:50,Greater Noida West,28.59,77.43,591,19,Heavy Rain,2,No,No,47,High
2026-05-09 03:00,IGI Airport T3,28.5562,77.1,282,40,Heavy Rain,15,No,No,58,Low
2026-05-09 03:10,Botanical Garden,28.5636,77.334,681,25,Fog,0,No,No,97,Medium
2026-05-09 03:20,Karol Bagh,28.6519,77.1909,776,19,Clear,0,No,No,11,Very High
2026-05-09 03:30,Greater Noida West,28.59,77.43,333,48,Clear,0,No,No,61,Low
2026-05-09 03:40,Pari Chowk,28.4671,77.503,220,56,Cloudy,0,No,No,49,Low
2026-05-09 03:50,Connaught Place,28.6315,77.2167,270,52,Clear,0,No,Yes,35,Low
2026-05-09 04:00,Greater Noida West,28.59,77.43,184,46,Rain,12,No,No,97,Low
2026-05-09 04:10,Connaught Place,28.6315,77.2167,895,5,Rain,20,No,No,27,Very High
2026-05-09 04:20,Sector 62 Noida,28.628,77.3649,155,45,Cloudy,0,Yes,Yes,60,Low
2026-05-09 04:30,MG Road Gurgaon,28.4794,77.0806,462,40,Clear,0,No,No,58,Low
2026-05-09 04:40,Vaishali Ghaziabad,28.646,77.339,377,45,Cloudy,0,No,No,95,Low
2026-05-09 04:50,MG Road Gurgaon,28.4794,77.0806,88,65,Fog,0,No,No,75,Low
2026-05-09 05:00,Akshardham Route,28.6127,77.2773,336,48,Clear,0,No,No,15,Low
2026-05-09 05:10,IGI Airport T3,28.5562,77.1,242,42,Rain,20,No,No,74,Low
2026-05-09 05:20,Greater Noida West,28.59,77.43,522,21,Clear,0,Yes,No,53,High
2026-05-09 05:30,Sector 62 Noida,28.628,77.3649,565,18,Cloudy,0,Yes,No,45,High
2026-05-09 05:40,DND Flyway,28.5942,77.3053,63,39,Rain,19,Yes,Yes,86,Medium
2026-05-09 05:50,MG Road Gurgaon,28.4794,77.0806,459,28,Heavy Rain,18,No,No,62,Medium
2026-05-09 06:00,Connaught Place,28.6315,77.2167,699,24,Cloudy,0,No,Yes,84,High
2026-05-09 06:10,Pari Chowk,28.4671,77.503,176,59,Clear,0,No,Yes,29,Low
2026-05-09 06:20,IGI Airport T3,28.5562,77.1,569,33,Cloudy,0,No,No,78,Medium
2026-05-09 06:30,Sector 62 Noida,28.628,77.3649,469,39,Fog,0,No,Yes,33,Medium
2026-05-09 06:40,Cyber Hub Gurgaon,28.4959,77.0882,97,64,Clear,0,No,No,78,Low
2026-05-09 06:50,Karol Bagh,28.6519,77.1909,422,42,Fog,0,No,No,75,Low
2026-05-09 07:00,Connaught Place,28.6315,77.2167,823,16,Clear,0,No,No,38,Very High
2026-05-09 07:10,Karol Bagh,28.6519,77.1909,111,63,Cloudy,0,No,No,13,Low
2026-05-09 07:20,Botanical Garden,28.5636,77.334,292,39,Heavy Rain,6,No,Yes,59,Medium
2026-05-09 07:30,Cyber Hub Gurgaon,28.4959,77.0882,348,32,Cloudy,0,Yes,No,16,Medium
2026-05-09 07:40,Sector 62 Noida,28.628,77.3649,384,45,Cloudy,0,No,No,54,Low
2026-05-09 07:50,DND Flyway,28.5942,77.3053,312,50,Fog,0,No,Yes,50,Low
2026-05-09 08:00,Sector 62 Noida,28.628,77.3649,57,67,Cloudy,0,No,No,61,Low
2026-05-09 08:10,Vaishali Ghaziabad,28.646,77.339,245,39,Cloudy,0,Yes,Yes,57,Medium
2026-05-09 08:20,Greater Noida West,28.59,77.43,569,33,Cloudy,0,No,Yes,84,Medium
2026-05-09 08:30,MG Road Gurgaon,28.4794,77.0806,172,32,Rain,1,Yes,Yes,12,Medium
2026-05-09 08:40,IGI Airport T3,28.5562,77.1,596,19,Rain,20,No,No,86,High
2026-05-09 08:50,Greater Noida West,28.59,77.43,138,49,Rain,20,No,No,14,Low
2026-05-09 09:00,Lajpat Nagar,28.5677,77.243,773,7,Heavy Rain,10,No,No,26,Very High
2026-05-09 09:10,Cyber Hub Gurgaon,28.4959,77.0882,175,47,Heavy Rain,17,No,No,98,Low
2026-05-09 09:20,MG Road Gurgaon,28.4794,77.0806,93,52,Rain,14,No,No,79,Low
2026-05-09 09:30,Botanical Garden,28.5636,77.334,166,47,Heavy Rain,6,No,No,86,Low
2026-05-09 09:40,Sector 62 Noida,28.628,77.3649,271,52,Clear,0,No,No,74,Low
2026-05-09 09:50,IGI Airport T3,28.5562,77.1,586,31,Fog,0,No,No,89,Medium
2026-05-09 10:00,Akshardham Route,28.6127,77.2773,361,46,Cloudy,0,No,No,41,Low
2026-05-09 10:10,Akshardham Route,28.6127,77.2773,380,33,Heavy Rain,6,No,No,77,Medium
2026-05-09 10:20,Dwarka Sector 21,28.5511,77.0565,67,66,Clear,0,No,No,51,Low
2026-05-09 10:30,Dwarka Sector 21,28.5511,77.0565,151,48,Heavy Rain,4,No,Yes,87,Low
2026-05-09 10:40,DND Flyway,28.5942,77.3053,872,5,Heavy Rain,1,No,Yes,25,Very High
2026-05-09 10:50,Sector 62 Noida,28.628,77.3649,362,34,Rain,3,No,Yes,62,Medium
2026-05-09 11:00,Dwarka Sector 21,28.5511,77.0565,800,17,Fog,0,No,No,63,Very High
2026-05-09 11:10,Akshardham Route,28.6127,77.2773,411,31,Rain,7,No,No,76,Medium
2026-05-09 11:20,IGI Airport T3,28.5562,77.1,863,13,Cloudy,0,No,Yes,56,Very High
2026-05-09 11:30,DND Flyway,28.5942,77.3053,404,32,Heavy Rain,12,No,No,96,Medium
2026-05-09 11:40,Lajpat Nagar,28.5677,77.243,733,10,Rain,3,No,No,83,Very High
2026-05-09 11:50,Sector 18 Noida,28.5706,77.324,99,52,Heavy Rain,6,No,Yes,71,Low
2026-05-09 12:00,IGI Airport T3,28.5562,77.1,486,38,Clear,0,No,Yes,23,Medium
2026-05-09 12:10,India Gate,28.6129,77.2295,779,5,Rain,12,Yes,No,88,Very High
2026-05-09 12:20,Akshardham Route,28.6127,77.2773,834,5,Clear,0,Yes,Yes,64,Very High
2026-05-09 12:30,Greater Noida West,28.59,77.43,471,27,Rain,7,No,No,13,Medium
2026-05-09 12:40,Vaishali Ghaziabad,28.646,77.339,869,5,Heavy Rain,16,No,No,57,Very High
2026-05-09 12:50,DND Flyway,28.5942,77.3053,217,56,Fog,0,No,No,59,Low
2026-05-09 13:00,Botanical Garden,28.5636,77.334,899,11,Clear,0,No,No,42,Very High
2026-05-09 13:10,India Gate,28.6129,77.2295,806,5,Rain,6,No,No,36,Very High
2026-05-09 13:20,Botanical Garden,28.5636,77.334,749,6,Cloudy,0,Yes,No,68,Very High
2026-05-09 13:30,Vaishali Ghaziabad,28.646,77.339,67,51,Fog,0,Yes,Yes,28,Low
2026-05-09 13:40,MG Road Gurgaon,28.4794,77.0806,550,34,Cloudy,0,No,No,59,Medium
2026-05-09 13:50,DND Flyway,28.5942,77.3053,497,37,Clear,0,No,Yes,68,Medium
2026-05-09 14:00,Greater Noida West,28.59,77.43,413,43,Cloudy,0,No,Yes,95,Low
2026-05-09 14:10,Karol Bagh,28.6519,77.1909,89,38,Rain,4,Yes,No,57,Medium
2026-05-09 14:20,India Gate,28.6129,77.2295,559,21,Heavy Rain,2,No,No,23,High
2026-05-09 14:30,Karol Bagh,28.6519,77.1909,641,16,Heavy Rain,11,No,Yes,58,High
2026-05-09 14:40,MG Road Gurgaon,28.4794,77.0806,323,49,Clear,0,No,Yes,68,Low
2026-05-09 14:50,Karol Bagh,28.6519,77.1909,129,62,Cloudy,0,No,No,42,Low
2026-05-09 15:00,India Gate,28.6129,77.2295,843,14,Clear,0,No,No,92,Very High
2026-05-09 15:10,Cyber Hub Gurgaon,28.4959,77.0882,366,19,Heavy Rain,19,Yes,Yes,82,High
2026-05-09 15:20,Vaishali Ghaziabad,28.646,77.339,567,21,Rain,10,No,No,85,High
2026-05-09 15:30,Sector 18 Noida,28.5706,77.324,584,20,Heavy Rain,16,No,No,86,High
2026-05-09 15:40,Botanical Garden,28.5636,77.334,601,30,Cloudy,0,No,Yes,95,Medium
2026-05-09 15:50,IGI Airport T3,28.5562,77.1,742,21,Cloudy,0,No,No,83,Very High
2026-05-09 16:00,Cyber Hub Gurgaon,28.4959,77.0882,691,9,Cloudy,0,Yes,No,37,Very High
2026-05-09 16:10,Botanical Garden,28.5636,77.334,441,29,Rain,1,No,No,59,Medium
2026-05-09 16:20,Connaught Place,28.6315,77.2167,625,29,Cloudy,0,No,Yes,28,Medium
2026-05-09 16:30,DND Flyway,28.5942,77.3053,65,66,Cloudy,0,No,No,72,Low
2026-05-09 16:40,Dwarka Sector 21,28.5511,77.0565,847,5,Rain,4,No,Yes,47,Very High
2026-05-09 16:50,Greater Noida West,28.59,77.43,363,46,Clear,0,No,No,56,Low
2026-05-09 17:00,Dwarka Sector 21,28.5511,77.0565,433,42,Fog,0,No,No,13,Low
2026-05-09 17:10,Sector 18 Noida,28.5706,77.324,190,58,Clear,0,No,No,42,Low
2026-05-09 17:20,Akshardham Route,28.6127,77.2773,800,5,Heavy Rain,5,No,No,82,Very High
2026-05-09 17:30,Connaught Place,28.6315,77.2167,240,42,Rain,11,No,No,43,Low
2026-05-09 17:40,Vaishali Ghaziabad,28.646,77.339,702,9,Cloudy,0,Yes,No,23,Very High
2026-05-09 17:50,India Gate,28.6129,77.2295,576,32,Cloudy,0,No,Yes,65,Medium
2026-05-09 18:00,Sector 18 Noida,28.5706,77.324,287,24,Heavy Rain,14,Yes,Yes,96,High
2026-05-09 18:10,Sector 62 Noida,28.628,77.3649,308,50,Cloudy,0,No,Yes,43,Low
2026-05-09 18:20,Karol Bagh,28.6519,77.1909,167,44,Fog,0,Yes,No,81,Low
2026-05-09 18:30,Cyber Hub Gurgaon,28.4959,77.0882,140,61,Cloudy,0,No,No,84,Low
2026-05-09 18:40,Dwarka Sector 21,28.5511,77.0565,517,21,Clear,0,Yes,Yes,16,High
2026-05-09 18:50,IGI Airport T3,28.5562,77.1,216,56,Fog,0,No,No,78,Low
2026-05-09 19:00,Sector 18 Noida,28.5706,77.324,870,12,Cloudy,0,No,No,69,Very High
2026-05-09 19:10,DND Flyway,28.5942,77.3053,528,35,Cloudy,0,No,No,16,Medium
2026-05-09 19:20,Vaishali Ghaziabad,28.646,77.339,205,57,Cloudy,0,No,No,29,Low
2026-05-09 19:30,Akshardham Route,28.6127,77.2773,387,45,Clear,0,No,No,10,Low
2026-05-09 19:40,Botanical Garden,28.5636,77.334,814,16,Fog,0,No,No,92,Very High
2026-05-09 19:50,MG Road Gurgaon,28.4794,77.0806,159,48,Rain,7,No,Yes,51,Low
2026-05-09 20:00,India Gate,28.6129,77.2295,605,30,Cloudy,0,No,Yes,11,Medium
2026-05-09 20:10,Lajpat Nagar,28.5677,77.243,207,45,Heavy Rain,12,No,Yes,74,Low
2026-05-09 20:20,Akshardham Route,28.6127,77.2773,762,8,Rain,20,No,Yes,41,Very High
2026-05-09 20:30,Pari Chowk,28.4671,77.503,251,54,Fog,0,No,Yes,95,Low
2026-05-09 20:40,Botanical Garden,28.5636,77.334,864,13,Fog,0,No,No,29,Very High
2026-05-09 20:50,Connaught Place,28.6315,77.2167,516,24,Heavy Rain,19,No,No,50,High
2026-05-09 21:00,Pari Chowk,28.4671,77.503,532,20,Fog,0,Yes,No,99,High
2026-05-09 21:10,Vaishali Ghaziabad,28.646,77.339,290,51,Cloudy,0,No,No,18,Low
2026-05-09 21:20,IGI Airport T3,28.5562,77.1,167,32,Heavy Rain,3,Yes,No,58,Medium
2026-05-09 21:30,Karol Bagh,28.6519,77.1909,576,5,Heavy Rain,19,Yes,No,58,Very High
2026-05-09 21:40,DND Flyway,28.5942,77.3053,546,22,Heavy Rain,2,No,No,25,High
2026-05-09 21:50,India Gate,28.6129,77.2295,189,46,Heavy Rain,8,No,Yes,15,Low
2026-05-09 22:00,Botanical Garden,28.5636,77.334,344,48,Fog,0,No,No,58,Low
2026-05-09 22:10,IGI Airport T3,28.5562,77.1,464,28,Heavy Rain,8,No,No,46,Medium
2026-05-09 22:20,Sector 18 Noida,28.5706,77.324,657,12,Clear,0,Yes,No,53,Very High
2026-05-09 22:30,Connaught Place,28.6315,77.2167,286,51,Fog,0,No,No,98,Low
2026-05-09 22:40,Cyber Hub Gurgaon,28.4959,77.0882,526,35,Clear,0,No,No,14,Medium
2026-05-09 22:50,DND Flyway,28.5942,77.3053,341,36,Heavy Rain,3,No,No,58,Medium
2026-05-09 23:00,Greater Noida West,28.59,77.43,195,45,Heavy Rain,1,No,Yes,89,Low
2026-05-09 23:10,Akshardham Route,28.6127,77.2773,310,38,Rain,16,No,No,98,Medium
2026-05-09 23:20,IGI Airport T3,28.5562,77.1,863,5,Heavy Rain,16,No,No,44,Very High
2026-05-09 23:30,Karol Bagh,28.6519,77.1909,193,31,Rain,4,Yes,No,29,Medium
2026-05-09 23:40,Akshardham Route,28.6127,77.2773,827,5,Fog,0,Yes,No,29,Very High
2026-05-09 23:50,Botanical Garden,28.5636,77.334,608,5,Heavy Rain,10,Yes,No,89,Very High
2026-05-10 00:00,Sector 62 Noida,28.628,77.3649,891,11,Fog,0,No,No,100,Very High
2026-05-10 00:10,Sector 62 Noida,28.628,77.3649,221,41,Fog,0,Yes,No,95,Low
2026-05-10 00:20,India Gate,28.6129,77.2295,107,63,Cloudy,0,No,No,81,Low
2026-05-10 00:30,DND Flyway,28.5942,77.3053,93,37,Rain,13,Yes,No,100,Medium
2026-05-10 00:40,Dwarka Sector 21,28.5511,77.0565,707,23,Fog,0,No,No,93,Very High
2026-05-10 00:50,Pari Chowk,28.4671,77.503,98,64,Fog,0,No,No,73,Low
2026-05-10 01:00,Botanical Garden,28.5636,77.334,116,63,Cloudy,0,No,Yes,95,Low
2026-05-10 01:10,Karol Bagh,28.6519,77.1909,490,26,Heavy Rain,20,No,No,16,Medium
2026-05-10 01:20,MG Road Gurgaon,28.4794,77.0806,833,5,Rain,6,Yes,No,72,Very High
2026-05-10 01:30,Dwarka Sector 21,28.5511,77.0565,812,16,Cloudy,0,No,No,43,Very High
2026-05-10 01:40,Greater Noida West,28.59,77.43,455,25,Fog,0,Yes,No,59,Medium
2026-05-10 01:50,Akshardham Route,28.6127,77.2773,757,8,Rain,11,No,No,61,Very High
2026-05-10 02:00,Karol Bagh,28.6519,77.1909,196,57,Clear,0,No,No,70,Low
2026-05-10 02:10,IGI Airport T3,28.5562,77.1,174,59,Fog,0,No,No,65,Low
2026-05-10 02:20,Dwarka Sector 21,28.5511,77.0565,893,5,Rain,12,Yes,No,96,Very High
2026-05-10 02:30,IGI Airport T3,28.5562,77.1,298,39,Rain,3,No,No,86,Medium
2026-05-10 02:40,Sector 18 Noida,28.5706,77.324,457,13,Rain,7,Yes,Yes,76,Very High
2026-05-10 02:50,Vaishali Ghaziabad,28.646,77.339,338,48,Fog,0,No,No,19,Low
2026-05-10 03:00,Botanical Garden,28.5636,77.334,172,47,Heavy Rain,8,No,Yes,48,Low
2026-05-10 03:10,Sector 62 Noida,28.628,77.3649,747,9,Heavy Rain,20,No,Yes,58,Very High
2026-05-10 03:20,IGI Airport T3,28.5562,77.1,602,30,Fog,0,No,No,23,Medium
2026-05-10 03:30,Vaishali Ghaziabad,28.646,77.339,220,29,Heavy Rain,19,Yes,Yes,26,Medium
2026-05-10 03:40,Akshardham Route,28.6127,77.2773,215,44,Rain,3,No,No,48,Low
2026-05-10 03:50,Lajpat Nagar,28.5677,77.243,442,26,Cloudy,0,Yes,No,80,Medium
2026-05-10 04:00,Greater Noida West,28.59,77.43,775,19,Cloudy,0,No,No,57,Very High
2026-05-10 04:10,Greater Noida West,28.59,77.43,759,5,Cloudy,0,Yes,No,100,Very High
